,forecast_expected_returns,forecast_variance,filtered_expected_returns,lower_q,upper_q,CMA
1970-04-30,8.927342124662134,0.07842738525967996,9.619885556547498,7.529502395813864,11.327909154718627,9.417049180327869
1970-05-31,8.684784109366111,0.1048053665559628,8.982181334259677,6.585373629851651,11.098519996716197,9.039673469387754
1970-06-30,8.287423947434961,0.1213411546174401,8.489888734315743,5.844281591676623,10.939507110924577,8.720487804878049
1970-07-31,10.577909879946347,0.0745388753809852,10.383582146178286,7.8661447443459505,12.591895932103967,9.021862348178137
1970-08-31,9.767686938874743,0.08941316029425588,9.759674101114033,7.598709352261018,11.660230906865605,9.202741935483871
1970-09-30,6.721466306879813,0.19120412970314235,7.201421400723635,5.738582536745931,8.524643496644272,9.36722891566265
1970-10-31,1.6913883674449113,0.4245765629461984,0.9274190361767076,0.3401635551339756,1.624569708444202,9.220320000000001
1970-11-30,3.4198240083959024,0.33521870367958395,4.669488016382677,3.89153134124265,5.4552385429400765,9.403505976095618
1970-12-31,11.364036975883678,0.002577473906367097,10.695745352201532,8.935416257687443,12.184732300253883,9.638571428571426
1971-01-31,10.607695174190937,0.002156835103347196,10.044063407578415,8.621832742896368,11.241553975269888,9.8300395256917
1971-02-28,9.917418421689975,0.008894475006175238,9.842107379691855,8.51312552206354,10.97288860059446,9.857952755905512
1971-03-31,9.797220491751052,0.005249823129571357,9.332207408587866,8.275290222821239,10.246624327134334,10.01364705882353
1971-04-30,9.286003362501434,0.0019764900496940193,8.93987321308312,8.079214387959093,9.704528412017,10.122187499999999
1971-05-31,8.898825931516528,0.0022780105020958783,9.582713553733885,8.381174860932095,10.639057454864673,9.896964980544746
1971-06-30,9.511073331391023,0.004496690561844539,9.63748100767335,8.402059196841494,10.733751192383922,9.853953488372092
1971-07-31,9.443285323970773,0.02813616895817305,10.05090272638396,8.51952064866017,11.438186236725098,9.607413127413126
1971-08-31,10.186520575256898,0.009400833352684435,9.791079083768174,8.462285748371071,11.012463012413336,9.745384615384614
1971-09-30,9.782553045820327,0.0015285267735861304,10.022099421741485,8.574611371991825,11.365210123364736,9.668965517241379
1971-10-31,9.944587380869848,0.0019125177170812992,10.696620113518915,8.894191099875249,12.397798931205953,9.429618320610688
1971-11-30,10.604753104255618,0.0017738725213812788,10.794226388538757,8.936155811041607,12.58425198084917,9.372775665399239
1971-12-31,10.70352573660497,0.0013800575764082038,9.584525827174014,8.345615446541517,10.780506937563903,9.73318181818182
1972-01-31,9.525962900496717,0.0010665806944293364,9.28073346414058,8.206641926456221,10.338438137104525,9.80920754716981
1972-02-29,9.231203589766606,0.0014633094551853164,8.923718946842165,8.023050091031465,9.828863598460167,9.901804511278195
1972-03-31,8.883430239167861,0.0012496069019909994,8.89944510061892,8.010327609436766,9.80346168849392,9.893033707865168
1972-04-30,8.859979972381558,0.0013072589419089971,8.924202701262283,8.021046101838708,9.85183507586197,9.869104477611941
1972-05-31,8.88301213750105,0.0037413931710003814,8.813352435634147,7.973218722959265,9.694714718251598,9.88817843866171
1972-06-30,8.774700616592217,0.0026537304439126544,9.227363823481719,8.171645632524738,10.316579943604381,9.743555555555556
1972-07-31,9.168057564553125,0.005424636042283489,9.384480287963179,8.243318626757299,10.563178431974658,9.672177121771218
1972-08-31,9.349201452354059,0.0012343761120446862,8.995687703669542,8.046606107961022,10.004457145915463,9.780441176470589
1972-09-30,8.952409523393692,0.001507705493923955,9.224003035396171,8.165307880993785,10.350141174872778,9.694505494505494
1972-10-31,9.175936228684083,0.001059174461488792,9.211000739535383,8.157647715835562,10.342035085548762,9.681897810218977
1972-11-30,9.160672076584605,0.001256930982561343,8.611736507305066,7.859277595959083,9.461993020852088,9.847418181818181
1972-12-31,8.582613618265581,0.0025666337294833847,8.596156537969717,7.853174402576292,9.43976281442655,9.838695652173914
1973-01-31,8.5645877720018,0.001515291544091041,9.136050427077183,8.11585828444446,10.258964960263036,9.660649819494584
1973-02-28,9.091829632079676,0.0010715529455844772,9.89801373180969,8.48274476574625,11.417068046937768,9.41654676258993
1973-03-31,9.816774790998206,0.0021627010886122533,10.116216044299614,8.580431821845863,11.772672609198176,9.326881720430107
1973-04-30,10.021747670656717,0.0035661499435807546,10.934755695847386,8.96563985560173,13.080326460581263,9.050142857142855
1973-05-31,10.860183031400776,0.002225695851446515,11.402763732779809,9.192147702290328,13.854279141718875,8.892384341637012
1973-06-30,11.259791909542148,0.0035120355619839647,11.611580912051696,9.271156947845572,14.223395866748445,8.79404255319149
1973-07-31,11.484759552588276,0.003636373818756745,10.927570957391284,8.943305458692038,13.184765186743222,8.977102473498233
1973-08-31,10.800200338763188,0.005141891386316099,11.450968916759166,9.174725855614199,14.032898153220344,8.784084507042254
1973-09-30,11.403094502447301,0.002024677634848514,10.871177013816407,8.912775483764486,13.152066170744636,8.953263157894735
1973-10-31,10.781448840982346,0.0014753823727083764,11.02670696915718,8.982780580597352,13.412996838469999,8.887132867132868
1973-11-30,10.927356322154203,0.0014027523606022594,12.858907355981874,9.835779848688475,16.29414822510555,8.323066202090592
1973-12-31,12.30908822615577,0.014269685683989073,12.382363401954203,9.475913808097374,15.734947360280147,8.319583333333334
1974-01-31,10.090105856901143,0.08839610199172383,10.237692910513397,7.757866092008539,13.191298006770898,8.283737024221454
1974-02-28,12.005967523168865,0.02347632337908319,12.209286821632412,9.290588316392173,15.637541533239252,8.235724137931035
1974-03-31,11.90113240465657,0.02947554820884557,12.347457499951844,9.269120607939154,15.9872650484497,8.091546391752578
1974-04-30,11.823641603785589,0.041994889767968675,12.481175650890783,9.100211905613783,16.481772125511107,7.846438356164383
1974-05-31,13.668275724863985,0.004803960431930157,14.469537260675994,10.474125841402204,19.171435264681932,7.627986348122867
1974-06-30,14.17824610748061,0.006908038610419369,14.733865422747966,10.549674252209723,19.703953403128093,7.486530612244898
1974-07-31,14.302467914213723,0.012083495036221805,15.528226911283147,10.779461895925232,21.124418521063625,7.133694915254237
1974-08-31,14.455125641506129,0.028999840270150876,15.681839026627845,10.43993319720402,21.864603283477084,6.730540540540542
1974-09-30,14.861509300109768,0.038931821860561294,16.235077027955406,10.3213614662765,23.199199206158728,6.232323232323233
1974-10-31,15.749824018557307,0.04233153449784905,14.49789289493072,9.764577737615152,20.27066999498851,6.859731543624162
1974-11-30,-4.503651987894511,0.4318660239821097,-5.818026918192281,-7.062883189679855,-4.12926941365104,6.655785953177258
1974-12-31,-9.67877154849951,0.5166412169461189,-10.866070936384764,-12.01763613617422,-9.838494155130661,6.4956
1975-01-31,-9.751786934460748,0.505506740660627,-3.2359256162897534,-3.7744954445193253,-2.649752726178825,7.01860465116279
1975-02-28,-3.3134226538453015,0.5167978581369679,-0.6050566322631948,-0.9653217625473212,-0.239111485033585,7.216291390728477
1975-03-31,2.601430095274281,0.41335072478629564,3.5690230810087415,2.7298405826596173,4.654745828517269,7.297821782178217
1975-04-30,8.634903529280823,0.2161752880667946,9.193947302815324,7.042847647448955,12.066836153891366,7.440789473684211
1975-05-31,12.384708021888459,0.05312278065894263,12.094992865891696,9.141745006666062,16.216718284689247,7.620590163934427
1975-06-30,12.599338281968633,0.006462179112134515,12.092628196625528,9.225387901614987,16.292300304041728,7.785098039215686
1975-07-31,11.993189172476034,0.00279374470404141,13.061882145334641,9.66128990781392,17.85493017261219,7.50214983713355
1975-08-31,12.92181462868029,0.001069698465149227,13.494010890898092,9.859563967770699,18.56096252056868,7.366753246753247
1975-09-30,13.306174666808317,0.001438976899786294,14.074453238919846,10.120598292827768,19.51537331865247,7.177475728155341
1975-10-31,13.872246863427565,0.0018629720414257208,13.278196423220983,9.74266896421205,18.321188933789234,7.359870967741935
1975-11-30,13.092272153106943,0.0024331847206959484,12.871866025133698,9.554153874670712,17.735533984930008,7.438070739549839
1975-12-31,12.736464910671769,0.0011152472328441175,13.119775306874063,9.664392303356944,18.15066388608105,7.352692307692308
1976-01-31,12.94350153194369,0.001103635351227776,11.371079763042404,8.85195392090726,15.440096158812352,7.795399361022365
1976-02-29,11.256824878728992,0.0014837521814985164,11.345352465161836,8.842281050015293,15.409259715060704,7.782802547770702
1976-03-31,11.205543347723927,0.007700970167715814,11.024654569882811,8.704916643614666,14.882171631448415,7.8464761904761895
1976-04-30,10.939835037331864,0.001721986153497306,11.274210701310675,8.810029627421518,15.323757363019649,7.76506329113924
1976-05-31,11.160604985842268,0.0023077714090614233,11.481359303512955,8.907525428824027,15.666824923783176,7.689842271293376
1976-06-30,11.350651482581185,0.004037362458004899,10.93065026085158,8.641459633346235,14.804857525441973,7.8184905660377355
1976-07-31,10.838874832527193,0.001961494224818747,11.110755211557736,8.725246655783133,15.116281757120525,7.75373040752351
1976-08-31,11.005088276671522,0.002186823918299962,11.211696559516842,8.78257391406886,15.285213408805099,7.708500000000001
1976-09-30,11.095277147224406,0.0035331971097057706,10.94244222082493,8.64928278570919,14.870071361870421,7.761869158878504
1976-10-31,10.830375108077478,0.006396769412953781,11.275602375933858,8.81798464941395,15.400163040878692,7.647577639751551
1976-11-30,11.20684605775129,0.0013454735565865072,11.289679396914309,8.823750021121043,15.455456655807387,7.637275541795665
1976-12-31,11.1784963261793,0.0013960463484631526,10.517325085369897,8.445961182790535,14.252878765683482,7.822962962962963
1977-01-31,10.412188998839998,0.008464788087996666,11.064391929883733,8.714118483336438,15.106686463164532,7.649353846153845
1977-02-28,11.019122639277342,0.001114669085719354,11.420716701599224,8.887324358903987,15.705715619614914,7.554478527607362
1977-03-31,11.3082182055422,0.0011780357643624104,11.640667106689987,8.995540767859078,16.064154871658783,7.481100917431194
1977-04-30,11.516442381404735,0.0012733667170786922,11.633499207812095,8.991275888221269,16.071410973433522,7.463780487804878
1977-05-31,11.508386462698663,0.0015072817898236365,11.849590075525565,9.092579132965287,16.432051927663164,7.38820668693009
1977-06-30,11.722952691418888,0.0015879684317798694,11.194498449878923,8.778657133390961,15.418746371826126,7.537090909090909
1977-07-31,11.083201127498304,0.0020144629540711388,11.451220762935717,8.897840982728283,15.837092264383573,7.453051359516616
1977-08-31,11.320031971394696,0.003456640688130026,11.699618402371836,9.016900789284962,16.238297699632053,7.3673493975903614
1977-09-30,11.599645421351088,0.001607248789918466,11.777293532075145,9.05718534706519,16.38161835597671,7.335495495495496
1977-10-31,11.650867475146987,0.0016038844901182148,12.409783415904974,9.35461073630822,17.398028854402938,7.156167664670659
1977-11-30,12.263315744612747,0.0017378604689056217,11.84348921825167,9.084621504553612,16.530111015953253,7.278089552238805
1977-12-31,11.702074079015679,0.002664185859064917,11.803528858154367,9.062745800238117,16.4850951084257,7.266071428571428
1978-01-31,10.469224486442204,0.0861148902480532,10.81276983717672,8.15019400864523,15.194842128891976,7.030504451038576
1978-02-28,12.482987792557676,0.0038162750161375297,12.82854831322609,9.522057392390991,18.14452660470217,6.960710059171597
1978-03-31,12.733917316028995,0.0010415163040964838,12.476831513411716,9.37546910975094,17.618353235880146,7.041061946902655
1978-04-30,12.331069095030545,0.0010307690210943521,11.355198231990842,8.84305654681409,15.880137723555766,7.298470588235293
1978-05-31,11.213698346566838,0.004337191349088539,11.107638962213153,8.714395272661118,15.473553696836174,7.33900293255132
1978-06-30,11.025235415362724,0.0015554349992478458,11.387524712870686,8.858765226858608,15.948234827311914,7.258245614035087
1978-07-31,11.264399153554525,0.0025664508951398404,10.684466985939087,8.523861824453377,14.837912791118507,7.415860058309037
1978-08-31,10.593670380599765,0.0024205748683592933,10.19335155298044,8.285951445088257,14.063153539819645,7.525116279069767
1978-09-30,10.11367279778203,0.0032501940016981864,10.432011072678652,8.40110889883877,14.43483347212999,7.453565217391305
1978-10-31,10.35438627447791,0.0012648913179424564,12.162177147490723,9.23965680029661,17.182946929061,7.018959537572254
1978-11-30,12.022711578247078,0.001358081852745727,11.784052397177637,9.055756883797738,16.605096464534803,7.092449567723342
1978-12-31,11.651153835547765,0.0016772864511220681,11.666000044510945,9.000187027748607,16.437649458978118,7.102413793103448
1979-01-31,11.469610209913709,0.006791847627421928,11.039223254912114,8.692141386038891,15.437491588374353,7.227507163323781
1979-02-28,10.979359148761446,0.001948392981146226,11.608991818107489,8.972827534743182,16.369026266094867,7.0848
1979-03-31,11.49557949317236,0.0014274283442637457,10.83461775328039,8.601167235824517,15.152138270409385,7.258803418803419
1979-04-30,9.19498977442384,0.1992158188722873,9.171444887696364,7.770281346816452,11.839410418082629,7.236136363636363
1979-05-31,10.705845703674575,0.009404364364911573,11.120449743508024,8.731562820506717,15.601245577208802,7.140509915014164
1979-06-30,11.087057750754058,0.0032185751906825075,10.677682271105581,8.534224001713788,14.92275030149259,7.250847457627119
1979-07-31,10.574307214672626,0.005085989216944498,10.585222156426742,8.491451608850218,14.767229288188998,7.2581408450704235
1979-08-31,10.461300494531242,0.010469152976967305,9.852623688439659,8.155733214217857,13.566698684615188,7.424157303370786
1979-09-30,9.795390519764034,0.0019178572648866133,10.0256019418896,8.22098182458924,13.893549052276413,7.375798319327732
1979-10-31,9.952827209456544,0.0031434069805791353,11.19104898198691,8.787559574124545,15.737381272279617,7.0836871508379895
1979-11-30,11.0697589048916,0.0043356819492210074,10.484877116351493,8.450019930589042,14.612690676481806,7.238105849582173
1979-12-31,10.407558920178472,0.0022964752105753103,10.282045023208855,8.355247783893077,14.304970158040927,7.277666666666667
1980-01-31,10.194323082695107,0.003768880560851857,9.541367180566212,8.003124776147832,13.136782430484455,7.440664819944598
1980-02-29,9.48398408548486,0.009539774086443284,9.758516810758438,8.124191537989779,13.421125383226117,7.379668508287293
1980-03-31,9.534117580859489,0.08054850469571381,10.208976290964833,8.013787458425305,14.3025903177325,6.932892561983471
1980-04-30,3.7675472915105477,0.44098350507354134,5.2005559296200214,4.788294555430836,5.968208255769611,7.044725274725274
1980-05-31,4.393199075698379,0.5090664231430359,6.614891364975267,6.514761338454739,6.729537844085008,7.198356164383562
1980-06-30,6.815143694943526,0.485866445579896,7.8953575072329505,7.710505188923192,8.119297170141236,7.279016393442623
1980-07-31,7.993048977339032,0.4602091734814568,10.325742997297102,9.9705279077751,10.6967506850174,7.471389645776567
1980-08-31,9.173663232246762,0.043992647803831414,9.072724718418353,7.9669620257393685,12.044085128676052,7.509782608695652
1980-09-30,8.881420211561739,0.0015943725975695981,8.671144769764608,7.600557035404797,11.770167917300604,7.560650406504065
1980-10-31,8.63466388087563,0.0012405103011974361,8.589460983241503,7.5668755575854325,11.62585239858937,7.574594594594595
1980-11-30,8.563233545032482,0.0011787348843395422,7.323568828458887,6.786848770199047,9.583344347980342,7.864366576819407
1980-12-31,7.341697635897078,0.0018037395948678342,8.042393205383425,7.284404867325847,10.702322778121152,7.6974193548387095
1981-01-31,8.03459010850727,0.002418465249347846,8.835876391503023,7.722187943666116,11.921996205029508,7.514638069705094
1981-02-28,8.800503703238396,0.006769005435135771,8.823650933182503,7.732564899303257,11.860010200435738,7.51283422459893
1981-03-31,8.784876604654613,0.0033820804048285183,8.389849724288927,7.502036243660867,11.188658269506496,7.606719999999999
1981-04-30,8.405298478540288,0.01343624277217349,8.76108977658761,7.721854241189521,11.689422111887001,7.519148936170212
1981-05-31,8.726382881870661,0.00926880947533935,8.805846419715916,7.742312069215675,11.770206921966905,7.502705570291777
1981-06-30,8.77310402575961,0.00473894800285996,9.19950416919398,7.919277958376612,12.400962525464362,7.407936507936507
1981-07-31,9.16474376964311,0.0014731797829766193,9.49128623691539,8.065377112165946,12.860455056486744,7.339630606860157
1981-08-31,9.39168853307116,0.00796069922603511,10.440281054725443,8.517556683986035,14.359748947867656,7.098
1981-09-30,9.643347218452647,0.05588970831829907,10.304000117193866,8.083857002974797,14.43552298304129,6.853543307086615
1981-10-31,8.798903455842675,0.11802370550659806,8.886739870474255,7.227634689488472,12.188116798279536,6.990157068062827
1981-11-30,7.321956333048582,0.20885895795603265,7.7068657945516135,6.563067936130716,10.127908208916967,7.077180156657963
1981-12-31,5.654090071877812,0.36847416685940376,4.535221571937978,3.814066766142458,5.942250863037224,6.944687500000001
1982-01-31,2.1926641179418462,0.5126737261749373,0.6528260392266267,0.0856764472719465,1.1353623195152038,6.8256623376623375
1982-02-28,11.359394736874147,0.00271312936636024,12.318567150382261,9.408300681602741,17.371869234720698,6.625803108808291
1982-03-31,10.674958249718502,0.058016144465850995,10.957849478182252,8.258874627225316,15.668905662846807,6.550697674418605
1982-04-30,5.617112479757447,0.24206231587102023,6.2007032347788,4.6838168810234855,8.991526334940794,6.634948453608248
1982-05-31,5.234865996468602,0.2842871242527996,4.565925558289801,3.077361942079987,7.160513762280268,6.4948071979434445
1982-06-30,4.503338241051363,0.28963091151488,4.008539675885569,2.4443788848032937,6.699015619201395,6.383076923076923
1982-07-31,3.0496668834658456,0.32391530460111817,2.4320870942771937,0.9641425080637799,4.92347906458591,6.268849104859336
1982-08-31,1.6945143213632818,0.3501275234966239,4.851175688985294,3.9123451453873512,6.566981314669956,6.593877551020407
1982-09-30,6.406997768683796,0.2758262038633269,6.682396491864888,5.406960306326643,9.043618326021615,6.616488549618321
1982-10-31,5.506301113378104,0.34145555592146976,8.417819153962853,7.723717373532608,9.725121343333239,6.943857868020305
1982-11-30,8.939302259088464,0.23787145697690185,9.500001907239522,8.607340912312319,11.427661011132281,7.068151898734178
1982-12-31,9.496181236536492,0.12399881888519844,9.499705571308853,8.327527711429022,12.258810394100431,7.066969696969697
1983-01-31,9.533531067437256,0.004228308607164575,9.151809965236872,7.870578348074939,12.53409230889224,7.157984886649874
1983-02-28,9.321206522882953,0.09376018413676011,9.248570333023123,8.309292174479326,11.85511647063873,7.218090452261307
1983-03-31,8.811027686706108,0.00473296095230676,8.53025822331066,7.577879654642556,11.522079305113001,7.284812030075188
1983-04-30,8.47859429266621,0.0012622632957788936,7.633205665631026,7.044782146764436,10.120921470890247,7.4667
1983-05-31,7.637188660364252,0.0014136853281806723,7.652093341144366,7.0653086762443404,10.116424488249097,7.463640897755611
1983-06-30,7.650095571026131,0.0012095316956960657,7.327589754825359,6.823953714078613,9.55176368476297,7.536716417910448
1983-07-31,7.334255811704874,0.0010825220629964128,7.968957218535956,7.281600382809001,10.56452052142517,7.396823821339951
1983-08-31,8.146083654072319,0.027441093133874956,8.270866662931107,7.5655279011763925,10.786552608219033,7.363663366336634
1983-09-30,8.10381192339549,0.001056291222385313,8.071587116638288,7.356449671962778,10.681052617951591,7.372444444444444
1983-10-31,8.057281563902174,0.0011004002676234276,8.643409837473987,7.674762397628704,11.567840175324521,7.252610837438424
1983-11-30,8.6132826532776,0.0017791267008190656,8.405501761534282,7.559650323001936,11.164506845009095,7.298476658476659
1983-12-31,8.38033249033815,0.0018796401901934416,8.731853398094692,7.73418510374933,11.668073838292791,7.228235294117646
1984-01-31,8.700213925305194,0.0011270761278868204,9.070905113336671,7.905537310450699,12.188122887336789,7.154229828850856
1984-02-29,9.027536663092931,0.001258025908300821,9.817575505901432,8.275538932357914,13.335112994616555,6.995707317073171
1984-03-31,9.733483724576011,0.0029013179830122216,9.76054412497113,8.24645792973798,13.241072734596514,6.997080291970803
1984-04-30,9.710932559225864,0.0012579712965136423,9.898155709341866,8.317751511839532,13.458152255660577,6.965242718446602
1984-05-31,9.828468276320644,0.0013494059185173099,10.78817888720838,8.757502703241824,14.854855567850084,6.774915254237289
1984-06-30,10.678823694699345,0.0023636257399483117,10.552283985368463,8.632482444422212,14.481783785949718,6.811304347826087
1984-07-31,10.465669889182701,0.001980788417639696,10.972263494170187,8.83941481794133,15.161296927040663,6.715662650602409
1984-08-31,10.838168964313105,0.003858983333715367,9.538401604068373,8.141078831294505,12.912201287117236,6.9960576923076925
1984-09-30,9.486451319406738,0.0026889237649566707,9.715141251468909,8.223832609892506,13.176946120323485,6.956258992805755
1984-10-31,9.644789398767923,0.003086472957485553,9.879061732320313,8.304309376534166,13.433656263310844,6.915502392344498
1984-11-30,9.822168830815071,0.0018720463857412682,10.191468822504094,8.45606434476406,13.910990462265957,6.848591885441528
1984-12-31,10.10948497878969,0.0020637886407419885,9.9675708137714,8.34722085226204,13.569568032187581,6.884857142857142
1985-01-31,9.864710928871212,0.005241408783301669,8.889833569423223,7.8295963297279485,11.862991063554063,7.096247030878859
1985-02-28,8.84896777605047,0.004773658107830151,8.782862364826705,7.776894055827876,11.69288861617078,7.114123222748815
1985-03-31,8.747134190691872,0.0019157241510014576,8.968784698970987,7.867379184579232,11.982738237120802,7.073475177304964
1985-04-30,8.918805611708393,0.00698523179557606,9.144099042411536,7.958759121992736,12.231376769282857,7.029622641509435
1985-05-31,9.119619026809032,0.0016286203224935428,8.511796935144433,7.6380370676825295,11.238651808490859,7.1568
1985-06-30,8.488982427417005,0.00460094281271484,8.410928273937412,7.597232934037648,11.040251700700402,7.175774647887325
1985-07-31,8.396593693973351,0.010808545781372376,8.588079693340756,7.701928392210222,11.272049926060246,7.138173302107729
1985-08-31,8.558089353048542,0.0024103669483812795,8.797515851151783,7.800890476222802,11.642854897540976,7.092897196261681
1985-09-30,8.759152001403141,0.0024468646055609304,9.493192641252787,8.153165542267224,12.730494185384805,6.9493706293706285
1985-10-31,9.425703466204945,0.003556562854832633,8.985454659718679,7.89781734213096,11.912146634300736,7.045395348837209
1985-11-30,8.950699167724517,0.002053314381997142,8.145180371854671,7.463030071602268,10.57601610418239,7.209466357308585
1985-12-31,8.123389807930348,0.0011951009508746396,7.6794400287105296,7.1635775501062495,9.819638003076856,7.3005555555555555
1986-01-31,7.678864771956895,0.0016808917624647334,7.677328447900337,7.168871820022842,9.789109857998866,7.301709006928406
1986-02-28,7.853802808994681,0.02932693965688641,7.2584328646274745,6.846735250848107,8.62776968938197,7.482027649769585
1986-03-31,7.098666185504916,0.016120163700407208,6.6186820941635585,6.143210104344346,7.647891761066855,7.599448275862069
1986-04-30,6.500191105298449,0.007313210241678445,6.718874922331722,6.278147277548669,7.912540005352173,7.545963302752293
1986-05-31,6.7273888709838525,0.006001839982468838,6.220529381437292,5.694411446754126,7.098287848038387,7.655560640732266
1986-06-30,6.356473071726934,0.011510397672269192,6.28489882014818,5.7585310060218164,7.123408169394424,7.666301369863014
1986-07-31,6.166794074309036,0.002180436463660991,7.048013556581082,6.643713543550765,8.443084089782635,7.4725284738041
1986-08-31,7.072944215309934,0.0031979849250278946,6.389793240090066,5.907309057011774,7.292706475829876,7.621090909090909
1986-09-30,6.418258228800208,0.0027290987501016983,7.531671493153193,7.1124685247395485,9.250675977951914,7.369795918367347
1986-10-31,7.5374961701916545,0.004182895793396043,7.070973073281192,6.66539596134945,8.374594603814808,7.479638009049773
1986-11-30,7.069903086657106,0.0019047662665807419,6.998046838198666,6.590658714177426,8.237697469303395,7.494446952595938
1986-12-31,7.0125891298079805,0.0015907542477690026,7.47147496950733,7.074700607684531,9.074341636650974,7.38918918918919
1987-01-31,7.484751378857345,0.005498269517495624,6.028006458430152,5.464177299312496,6.834368071982659,7.70885393258427
1987-02-28,6.0110854433345144,0.0012018472028163597,5.439199461818532,4.79547302954609,6.41209671579331,7.8096860986547085
1987-03-31,5.5833051025932505,0.0054057804610268215,5.405574883518647,4.744021346789163,6.434747877453676,7.836241610738255
1987-04-30,5.416904881296793,0.0024847698781888397,5.7964059974417665,5.194947596602331,6.671395768308599,7.762232142857143
1987-05-31,5.855487957345113,0.0029461464642529574,5.90867653150726,5.324746018605555,6.737596772318821,7.747884187082406
1987-06-30,5.952604538596475,0.0024117759448824606,5.437932669805236,4.779801652105177,6.45186850043038,7.8357333333333345
1987-07-31,5.491801341565567,0.001791590527115631,4.9794057349352325,4.223152077054837,6.239475017126231,7.920798226164081
1987-08-31,5.04982478123116,0.0013907777792150334,4.577139807651178,3.7200448790472502,6.068528728366726,7.996725663716814
1987-09-30,4.731041937999338,0.00441226277260503,5.165965526605905,4.435618506395447,6.377992567052596,7.910463576158941
1987-10-31,5.186138630726667,0.0012103773012387496,8.422133924810955,7.799377575846118,10.219928972782586,7.2787665198237885
1987-11-30,8.387230888151699,0.0020649763379828063,9.576244061877492,8.386052931952381,12.045221578516765,7.057846153846154
1987-12-31,9.515459186268387,0.0021133675182047605,8.669311099870392,7.927930069527613,10.611270609854575,7.221578947368421
1988-01-31,8.569383962896891,0.007760608314714106,8.113492846701076,7.6092802515683875,9.749585937344788,7.3163238512035
1988-02-29,8.145210505152058,0.001387937068880586,7.614943850151783,7.247171405663258,8.897497760528204,7.424803493449782
1988-03-31,7.607331089208177,0.004279271339733339,7.968781206531894,7.527250425543815,9.48256010425816,7.349281045751635
1988-04-30,7.970708702281618,0.0020632089337297853,7.985257611787275,7.540836162482551,9.496731133352657,7.347913043478261
1988-05-31,7.970870976398922,0.0024762000041249708,8.09891682076056,7.616066335864432,9.675137962334684,7.324425162689805
1988-06-30,8.08754071087876,0.0016208415697450277,7.557458765702221,7.1986086861323,8.76223415695839,7.432987012987013
1988-07-31,7.5596786186377996,0.0018481022495195685,7.79283173430936,7.40019025505824,9.156951403997246,7.384535637149028
1988-08-31,7.784148229872585,0.0032455205827413383,8.313394749722406,7.736168760293117,9.968694123161814,7.28301724137931
1988-09-30,8.26542251754417,0.006992906338571715,7.92529901408106,7.4997571627827835,9.348071289875339,7.352516129032257
1988-10-31,7.935373782182316,0.0013662538832002625,7.869145730258001,7.4612530198471045,9.255682702241158,7.366351931330471
1988-11-30,7.856944668714114,0.002923346361688775,8.254319950647353,7.710068409436601,9.853955573141942,7.291734475374732
1988-12-31,8.241070930699632,0.0019147587222590945,8.129487815796303,7.642913866824247,9.64982173769347,7.314358974358973
1989-01-31,8.116670918439858,0.0013747305737594824,7.422869926833453,7.07091326705771,8.44755462417955,7.454840085287847
1989-02-28,7.440240802278317,0.009049809024165384,7.771427987699275,7.387389739868144,9.03147344345268,7.381531914893617
1989-03-31,7.774536761346861,0.003982744911040164,7.661036056068999,7.297781439305033,8.825624576369108,7.405859872611465
1989-04-30,7.660166913306046,0.002612630868338824,7.213166459677576,6.843249428624809,8.015396516744547,7.500254237288136
1989-05-31,7.402643439553214,0.0524189600284647,7.198848109049656,6.801775145185032,7.732385005064095,7.569386892177589
1989-06-30,6.972801582945354,0.014789209348180435,7.192060413036283,6.812974982245431,7.885135450181728,7.519240506329114
1989-07-31,7.179666174775351,0.008624131115410692,6.320871642215573,5.7889699987270395,7.01129807900763,7.685305263157895
1989-08-31,6.299855124255027,0.0033453863208935306,6.1582743979653864,5.612331928110842,6.892126868424674,7.705462184873951
1989-09-30,6.237407008757929,0.0063654041318042115,6.420090246327008,5.904409986015947,7.061205526536512,7.670188679245284
1989-10-31,6.421583277981951,0.002791533932982258,7.001222838024224,6.585618168228022,7.553465269944362,7.562008368200837
1989-11-30,7.02341478700364,0.003710895719432634,6.9644483581132235,6.543634427885868,7.497429104689589,7.572025052192066
1989-12-31,6.987321857158349,0.004501130340118578,6.9116497564621096,6.477767758013517,7.424336604695422,7.58525
1990-01-31,6.929287163365565,0.0038928986639952794,7.969854633140344,7.573080380742763,9.161666025701859,7.373638253638253
1990-02-28,7.971883615978004,0.00146099518738465,7.917403641269027,7.530687754973781,9.061681670683555,7.385975103734439
1990-03-31,7.9025326287423505,0.002789476202571225,7.756101351582798,7.3981821643781505,8.773592229131886,7.416149068322981
1990-04-30,7.74713249223676,0.004563989607571638,8.262565421855518,7.7540593879960245,9.594976863749135,7.317520661157024
1990-05-31,8.207434108456352,0.009663301695194235,7.293658697804897,6.926159216544797,7.920271549434811,7.510762886597939
1990-06-30,7.295279794318174,0.006013141395545997,7.491253076314074,7.160396306569808,8.275715508100694,7.468395061728396
1990-07-31,7.4929772862134785,0.010638772931287541,7.788031821754589,7.425050096398716,8.788643699648087,7.406242299794662
1990-08-31,7.768609716954048,0.015422210172868094,9.083260710002715,8.1247425736571,10.918507422541385,7.141475409836065
1990-09-30,9.042827073810436,0.014980834622224104,9.929663372636067,8.481209635615137,12.282067015041351,6.976687116564417
