location,name,freq,weighting,n_factors,date,ret
usa,profit_growth,monthly,vw_cap,12,1989-08-31,0.00716504435203502
usa,profit_growth,monthly,vw_cap,12,1989-09-30,0.00287579340030162
usa,profit_growth,monthly,vw_cap,12,1989-10-31,-0.00192319937729383
usa,profit_growth,monthly,vw_cap,12,1989-11-30,0.0054673930177413
usa,profit_growth,monthly,vw_cap,12,1989-12-31,0.00178832143575578
usa,profit_growth,monthly,vw_cap,12,1990-01-31,-0.0118869734255427
usa,profit_growth,monthly,vw_cap,12,1990-02-28,0.00652494033132683
usa,profit_growth,monthly,vw_cap,12,1990-03-31,0.00433812232229364
usa,profit_growth,monthly,vw_cap,12,1990-04-30,0.00522125386253406
usa,profit_growth,monthly,vw_cap,12,1990-05-31,0.0108409812041113
usa,profit_growth,monthly,vw_cap,12,1990-06-30,0.00866030925433095
usa,profit_growth,monthly,vw_cap,12,1990-07-31,0.0086183675243477
usa,profit_growth,monthly,vw_cap,12,1990-08-31,0.0078702526733918
usa,profit_growth,monthly,vw_cap,12,1990-09-30,0.00808164331212201
usa,profit_growth,monthly,vw_cap,12,1990-10-31,0.00779484324192615
usa,profit_growth,monthly,vw_cap,12,1990-11-30,0.0057955294869092
usa,profit_growth,monthly,vw_cap,12,1990-12-31,-0.0014284135206049
usa,profit_growth,monthly,vw_cap,12,1991-01-31,0.00183758693981005
usa,profit_growth,monthly,vw_cap,12,1991-02-28,0.000954814589325001
usa,profit_growth,monthly,vw_cap,12,1991-03-31,0.00784360856195582
usa,profit_growth,monthly,vw_cap,12,1991-04-30,-0.00630732907793877
usa,profit_growth,monthly,vw_cap,12,1991-05-31,-0.00823973875723966
usa,profit_growth,monthly,vw_cap,12,1991-06-30,-0.00123173914961957
usa,profit_growth,monthly,vw_cap,12,1991-07-31,0.0131291205925844
usa,profit_growth,monthly,vw_cap,12,1991-08-31,0.0064785104002828
usa,profit_growth,monthly,vw_cap,12,1991-09-30,0.0104960485644869
usa,profit_growth,monthly,vw_cap,12,1991-10-31,0.00834828078096155
usa,profit_growth,monthly,vw_cap,12,1991-11-30,0.00846699471271953
usa,profit_growth,monthly,vw_cap,12,1991-12-31,0.024326885115817
usa,profit_growth,monthly,vw_cap,12,1992-01-31,-0.0119693923724589
usa,profit_growth,monthly,vw_cap,12,1992-02-29,-0.00240484837766285
usa,profit_growth,monthly,vw_cap,12,1992-03-31,-0.00272140641250538
usa,profit_growth,monthly,vw_cap,12,1992-04-30,-0.0126858875093706
usa,profit_growth,monthly,vw_cap,12,1992-05-31,-0.00417906744691629
usa,profit_growth,monthly,vw_cap,12,1992-06-30,-0.00392212709595963
usa,profit_growth,monthly,vw_cap,12,1992-07-31,0.00987083686340401
usa,profit_growth,monthly,vw_cap,12,1992-08-31,-0.0038588987527375
usa,profit_growth,monthly,vw_cap,12,1992-09-30,0.00620071745606505
usa,profit_growth,monthly,vw_cap,12,1992-10-31,0.0159854645839495
usa,profit_growth,monthly,vw_cap,12,1992-11-30,0.0125574408034927
usa,profit_growth,monthly,vw_cap,12,1992-12-31,0.00310428885036812
usa,profit_growth,monthly,vw_cap,12,1993-01-31,0.00645981347695027
usa,profit_growth,monthly,vw_cap,12,1993-02-28,-0.00162612892883603
usa,profit_growth,monthly,vw_cap,12,1993-03-31,0.00906995599446284
usa,profit_growth,monthly,vw_cap,12,1993-04-30,-0.00279407072402121
usa,profit_growth,monthly,vw_cap,12,1993-05-31,0.00834997993481961
usa,profit_growth,monthly,vw_cap,12,1993-06-30,0.0092918020387014
usa,profit_growth,monthly,vw_cap,12,1993-07-31,0.0020731943142498
usa,profit_growth,monthly,vw_cap,12,1993-08-31,0.00788395850367169
usa,profit_growth,monthly,vw_cap,12,1993-09-30,0.0136796455844681
usa,profit_growth,monthly,vw_cap,12,1993-10-31,-0.00570324254367807
usa,profit_growth,monthly,vw_cap,12,1993-11-30,-0.00853147960681515
usa,profit_growth,monthly,vw_cap,12,1993-12-31,0.0099507703457223
usa,profit_growth,monthly,vw_cap,12,1994-01-31,0.00621472618535263
usa,profit_growth,monthly,vw_cap,12,1994-02-28,0.00152635236901104
usa,profit_growth,monthly,vw_cap,12,1994-03-31,0.000488708498690562
usa,profit_growth,monthly,vw_cap,12,1994-04-30,0.0042497316232755
usa,profit_growth,monthly,vw_cap,12,1994-05-31,-0.0105903289701671
usa,profit_growth,monthly,vw_cap,12,1994-06-30,-0.00699946518473943
usa,profit_growth,monthly,vw_cap,12,1994-07-31,3.78128436822903e-05
usa,profit_growth,monthly,vw_cap,12,1994-08-31,0.00753710865833808
usa,profit_growth,monthly,vw_cap,12,1994-09-30,0.00175618582023381
usa,profit_growth,monthly,vw_cap,12,1994-10-31,0.00691926598282843
usa,profit_growth,monthly,vw_cap,12,1994-11-30,0.000456199190250046
usa,profit_growth,monthly,vw_cap,12,1994-12-31,0.0122714260747223
usa,profit_growth,monthly,vw_cap,12,1995-01-31,-0.0118664411648479
usa,profit_growth,monthly,vw_cap,12,1995-02-28,0.00735040739345102
usa,profit_growth,monthly,vw_cap,12,1995-03-31,0.00915057145023408
usa,profit_growth,monthly,vw_cap,12,1995-04-30,-8.79454501977415e-06
usa,profit_growth,monthly,vw_cap,12,1995-05-31,-0.00568427086832494
usa,profit_growth,monthly,vw_cap,12,1995-06-30,0.0157488299704214
usa,profit_growth,monthly,vw_cap,12,1995-07-31,0.0155374714216263
usa,profit_growth,monthly,vw_cap,12,1995-08-31,-0.0046422919281823
usa,profit_growth,monthly,vw_cap,12,1995-09-30,0.000822509679752872
usa,profit_growth,monthly,vw_cap,12,1995-10-31,0.0132191756407655
usa,profit_growth,monthly,vw_cap,12,1995-11-30,-0.0100196748425699
usa,profit_growth,monthly,vw_cap,12,1995-12-31,-0.0119211158449036
usa,profit_growth,monthly,vw_cap,12,1996-01-31,0.0022883512209981
usa,profit_growth,monthly,vw_cap,12,1996-02-29,0.00437007544359372
usa,profit_growth,monthly,vw_cap,12,1996-03-31,-0.00463247007528892
usa,profit_growth,monthly,vw_cap,12,1996-04-30,0.010470775939628
usa,profit_growth,monthly,vw_cap,12,1996-05-31,0.000233094369069501
usa,profit_growth,monthly,vw_cap,12,1996-06-30,-0.00662870509414019
usa,profit_growth,monthly,vw_cap,12,1996-07-31,-9.12881239917025e-05
usa,profit_growth,monthly,vw_cap,12,1996-08-31,0.0011213206626183
usa,profit_growth,monthly,vw_cap,12,1996-09-30,0.00867414676094378
usa,profit_growth,monthly,vw_cap,12,1996-10-31,0.00904433701570595
usa,profit_growth,monthly,vw_cap,12,1996-11-30,-0.00175547823980762
usa,profit_growth,monthly,vw_cap,12,1996-12-31,0.00203244260452975
usa,profit_growth,monthly,vw_cap,12,1997-01-31,0.00433472418621634
usa,profit_growth,monthly,vw_cap,12,1997-02-28,-0.018013462988261
usa,profit_growth,monthly,vw_cap,12,1997-03-31,0.00244196305669913
usa,profit_growth,monthly,vw_cap,12,1997-04-30,0.00490288557836726
usa,profit_growth,monthly,vw_cap,12,1997-05-31,0.00439918246688594
usa,profit_growth,monthly,vw_cap,12,1997-06-30,0.00694280621368982
usa,profit_growth,monthly,vw_cap,12,1997-07-31,0.00847447168331045
usa,profit_growth,monthly,vw_cap,12,1997-08-31,0.00503212380332069
usa,profit_growth,monthly,vw_cap,12,1997-09-30,0.00917354251426274
usa,profit_growth,monthly,vw_cap,12,1997-10-31,0.0119616337761697
usa,profit_growth,monthly,vw_cap,12,1997-11-30,0.00167888244976256
usa,profit_growth,monthly,vw_cap,12,1997-12-31,0.00429239017363995
usa,profit_growth,monthly,vw_cap,12,1998-01-31,-0.00887153061013024
usa,profit_growth,monthly,vw_cap,12,1998-02-28,0.00134701058906713
usa,profit_growth,monthly,vw_cap,12,1998-03-31,3.93040392899525e-05
usa,profit_growth,monthly,vw_cap,12,1998-04-30,0.00445323229562379
usa,profit_growth,monthly,vw_cap,12,1998-05-31,-0.00652375171027256
usa,profit_growth,monthly,vw_cap,12,1998-06-30,0.00818905351725421
usa,profit_growth,monthly,vw_cap,12,1998-07-31,-0.00134758788575758
usa,profit_growth,monthly,vw_cap,12,1998-08-31,-0.00990127247789795
usa,profit_growth,monthly,vw_cap,12,1998-09-30,0.003138151051282
usa,profit_growth,monthly,vw_cap,12,1998-10-31,-0.00248620917631379
usa,profit_growth,monthly,vw_cap,12,1998-11-30,0.0107959828498572
usa,profit_growth,monthly,vw_cap,12,1998-12-31,0.026486088489979
usa,profit_growth,monthly,vw_cap,12,1999-01-31,0.0129742561218083
usa,profit_growth,monthly,vw_cap,12,1999-02-28,-0.000980473997818976
usa,profit_growth,monthly,vw_cap,12,1999-03-31,0.000216244957522829
usa,profit_growth,monthly,vw_cap,12,1999-04-30,-0.0166609340746508
usa,profit_growth,monthly,vw_cap,12,1999-05-31,-0.00486924342481914
usa,profit_growth,monthly,vw_cap,12,1999-06-30,0.00784187045884874
usa,profit_growth,monthly,vw_cap,12,1999-07-31,-0.00679059008345454
usa,profit_growth,monthly,vw_cap,12,1999-08-31,-0.000317881061406989
usa,profit_growth,monthly,vw_cap,12,1999-09-30,0.0122115919495094
usa,profit_growth,monthly,vw_cap,12,1999-10-31,0.017973247345105
usa,profit_growth,monthly,vw_cap,12,1999-11-30,0.0244549186494407
usa,profit_growth,monthly,vw_cap,12,1999-12-31,0.0389277744654782
usa,profit_growth,monthly,vw_cap,12,2000-01-31,-0.000426825786451948
usa,profit_growth,monthly,vw_cap,12,2000-02-29,0.0200183644577384
usa,profit_growth,monthly,vw_cap,12,2000-03-31,-0.00471516659803733
usa,profit_growth,monthly,vw_cap,12,2000-04-30,-0.00156117829650706
usa,profit_growth,monthly,vw_cap,12,2000-05-31,-0.0184209976276362
usa,profit_growth,monthly,vw_cap,12,2000-06-30,0.0425297519718045
usa,profit_growth,monthly,vw_cap,12,2000-07-31,-0.0185848832515434
usa,profit_growth,monthly,vw_cap,12,2000-08-31,0.0225267300294419
usa,profit_growth,monthly,vw_cap,12,2000-09-30,-0.0258670275201209
usa,profit_growth,monthly,vw_cap,12,2000-10-31,-0.0310299096187296
usa,profit_growth,monthly,vw_cap,12,2000-11-30,-0.0668234511526922
usa,profit_growth,monthly,vw_cap,12,2000-12-31,-0.00118028347937127
usa,profit_growth,monthly,vw_cap,12,2001-01-31,-0.0208191368906265
usa,profit_growth,monthly,vw_cap,12,2001-02-28,-0.0426080196701016
usa,profit_growth,monthly,vw_cap,12,2001-03-31,0.0127810418574699
usa,profit_growth,monthly,vw_cap,12,2001-04-30,0.0201548333487406
usa,profit_growth,monthly,vw_cap,12,2001-05-31,-0.00750419773362427
usa,profit_growth,monthly,vw_cap,12,2001-06-30,-0.0140738273099846
usa,profit_growth,monthly,vw_cap,12,2001-07-31,-0.00587883879093507
usa,profit_growth,monthly,vw_cap,12,2001-08-31,-0.00265387052924229
usa,profit_growth,monthly,vw_cap,12,2001-09-30,0.0377450924392619
usa,profit_growth,monthly,vw_cap,12,2001-10-31,-0.0141055701140052
usa,profit_growth,monthly,vw_cap,12,2001-11-30,-0.0462498533321786
usa,profit_growth,monthly,vw_cap,12,2001-12-31,0.012421406949905
usa,profit_growth,monthly,vw_cap,12,2002-01-31,-0.00376998156212044
usa,profit_growth,monthly,vw_cap,12,2002-02-28,0.0389794378327498
usa,profit_growth,monthly,vw_cap,12,2002-03-31,-0.008779565293552
usa,profit_growth,monthly,vw_cap,12,2002-04-30,0.0189450082365252
usa,profit_growth,monthly,vw_cap,12,2002-05-31,0.0132503378806693
usa,profit_growth,monthly,vw_cap,12,2002-06-30,0.0146531982473514
usa,profit_growth,monthly,vw_cap,12,2002-07-31,0.014176673987712
usa,profit_growth,monthly,vw_cap,12,2002-08-31,0.00947523936709717
usa,profit_growth,monthly,vw_cap,12,2002-09-30,0.0264418174899739
usa,profit_growth,monthly,vw_cap,12,2002-10-31,-0.000905429901289052
usa,profit_growth,monthly,vw_cap,12,2002-11-30,-0.0159532984868551
usa,profit_growth,monthly,vw_cap,12,2002-12-31,0.0130687527302524
usa,profit_growth,monthly,vw_cap,12,2003-01-31,-0.000746926747571911
usa,profit_growth,monthly,vw_cap,12,2003-02-28,-0.0055258418693372
usa,profit_growth,monthly,vw_cap,12,2003-03-31,0.00798290577402091
usa,profit_growth,monthly,vw_cap,12,2003-04-30,-0.00885840636874438
usa,profit_growth,monthly,vw_cap,12,2003-05-31,-0.0236818017202171
usa,profit_growth,monthly,vw_cap,12,2003-06-30,0.00152701393933664
usa,profit_growth,monthly,vw_cap,12,2003-07-31,0.00302621308159426
usa,profit_growth,monthly,vw_cap,12,2003-08-31,0.00156716695630407
usa,profit_growth,monthly,vw_cap,12,2003-09-30,0.00644836018056687
usa,profit_growth,monthly,vw_cap,12,2003-10-31,0.00412868304583833
usa,profit_growth,monthly,vw_cap,12,2003-11-30,0.000324713805847759
usa,profit_growth,monthly,vw_cap,12,2003-12-31,-0.00259308877194544
usa,profit_growth,monthly,vw_cap,12,2004-01-31,0.00372833520984874
usa,profit_growth,monthly,vw_cap,12,2004-02-29,-0.00172916526128039
usa,profit_growth,monthly,vw_cap,12,2004-03-31,0.00419021703328721
usa,profit_growth,monthly,vw_cap,12,2004-04-30,-0.0112256001013574
usa,profit_growth,monthly,vw_cap,12,2004-05-31,0.00955302737189067
usa,profit_growth,monthly,vw_cap,12,2004-06-30,0.00209666570122752
usa,profit_growth,monthly,vw_cap,12,2004-07-31,-0.0133916500802048
usa,profit_growth,monthly,vw_cap,12,2004-08-31,-0.013401982566613
usa,profit_growth,monthly,vw_cap,12,2004-09-30,0.0120103904484432
usa,profit_growth,monthly,vw_cap,12,2004-10-31,0.00613286598367336
usa,profit_growth,monthly,vw_cap,12,2004-11-30,0.0074515038725863
usa,profit_growth,monthly,vw_cap,12,2004-12-31,-0.00618045380626657
usa,profit_growth,monthly,vw_cap,12,2005-01-31,-0.000866337353249657
usa,profit_growth,monthly,vw_cap,12,2005-02-28,0.0196318401408624
usa,profit_growth,monthly,vw_cap,12,2005-03-31,-0.00601745126027656
usa,profit_growth,monthly,vw_cap,12,2005-04-30,-0.00675310580982895
usa,profit_growth,monthly,vw_cap,12,2005-05-31,0.00751632079342955
usa,profit_growth,monthly,vw_cap,12,2005-06-30,0.00518004607685493
usa,profit_growth,monthly,vw_cap,12,2005-07-31,0.0162851533967333
usa,profit_growth,monthly,vw_cap,12,2005-08-31,0.00312743217948736
usa,profit_growth,monthly,vw_cap,12,2005-09-30,0.012026001359586
usa,profit_growth,monthly,vw_cap,12,2005-10-31,0.00280669890007899
usa,profit_growth,monthly,vw_cap,12,2005-11-30,0.000658480689861032
usa,profit_growth,monthly,vw_cap,12,2005-12-31,0.0043459031796987
usa,profit_growth,monthly,vw_cap,12,2006-01-31,0.0112137972437618
usa,profit_growth,monthly,vw_cap,12,2006-02-28,-0.0162451067287031
usa,profit_growth,monthly,vw_cap,12,2006-03-31,0.0051473992348423
usa,profit_growth,monthly,vw_cap,12,2006-04-30,0.0032631821217374
usa,profit_growth,monthly,vw_cap,12,2006-05-31,-0.0104734681214513
usa,profit_growth,monthly,vw_cap,12,2006-06-30,0.00697425337511591
usa,profit_growth,monthly,vw_cap,12,2006-07-31,-0.00615728867354621
usa,profit_growth,monthly,vw_cap,12,2006-08-31,-0.0150687719796213
usa,profit_growth,monthly,vw_cap,12,2006-09-30,-0.0129625633944445
usa,profit_growth,monthly,vw_cap,12,2006-10-31,-3.54764884581086e-05
usa,profit_growth,monthly,vw_cap,12,2006-11-30,0.00418549745702283
usa,profit_growth,monthly,vw_cap,12,2006-12-31,-0.00649743865108348
usa,profit_growth,monthly,vw_cap,12,2007-01-31,0.00319978485341503
usa,profit_growth,monthly,vw_cap,12,2007-02-28,-0.00161917201256569
usa,profit_growth,monthly,vw_cap,12,2007-03-31,0.00532461131300953
usa,profit_growth,monthly,vw_cap,12,2007-04-30,-4.38395415613482e-05
usa,profit_growth,monthly,vw_cap,12,2007-05-31,0.00196643472966707
usa,profit_growth,monthly,vw_cap,12,2007-06-30,0.000213280197389815
usa,profit_growth,monthly,vw_cap,12,2007-07-31,0.00784606628486557
usa,profit_growth,monthly,vw_cap,12,2007-08-31,0.00575473655938209
usa,profit_growth,monthly,vw_cap,12,2007-09-30,0.00424048205641943
usa,profit_growth,monthly,vw_cap,12,2007-10-31,0.0108415591794291
usa,profit_growth,monthly,vw_cap,12,2007-11-30,0.00624540644076322
usa,profit_growth,monthly,vw_cap,12,2007-12-31,0.00034409168961064
usa,profit_growth,monthly,vw_cap,12,2008-01-31,-0.0146523963143271
usa,profit_growth,monthly,vw_cap,12,2008-02-29,0.00734639819405093
usa,profit_growth,monthly,vw_cap,12,2008-03-31,0.00115538007181465
usa,profit_growth,monthly,vw_cap,12,2008-04-30,0.00354767344092518
usa,profit_growth,monthly,vw_cap,12,2008-05-31,0.0136910933734051
usa,profit_growth,monthly,vw_cap,12,2008-06-30,0.0180762420089604
usa,profit_growth,monthly,vw_cap,12,2008-07-31,-0.00315436356872491
usa,profit_growth,monthly,vw_cap,12,2008-08-31,-0.0194657375062217
usa,profit_growth,monthly,vw_cap,12,2008-09-30,-0.0170604975073515
usa,profit_growth,monthly,vw_cap,12,2008-10-31,0.00949763162466705
usa,profit_growth,monthly,vw_cap,12,2008-11-30,0.0061614845268425
usa,profit_growth,monthly,vw_cap,12,2008-12-31,-0.0066484316323725
usa,profit_growth,monthly,vw_cap,12,2009-01-31,0.0197247329871936
usa,profit_growth,monthly,vw_cap,12,2009-02-28,0.013621982828003
usa,profit_growth,monthly,vw_cap,12,2009-03-31,-0.0312861493660092
usa,profit_growth,monthly,vw_cap,12,2009-04-30,-0.0297806396821847
usa,profit_growth,monthly,vw_cap,12,2009-05-31,-0.00174722608596945
usa,profit_growth,monthly,vw_cap,12,2009-06-30,0.00599254040530217
usa,profit_growth,monthly,vw_cap,12,2009-07-31,-0.0305774853824922
usa,profit_growth,monthly,vw_cap,12,2009-08-31,-0.00601727768458811
usa,profit_growth,monthly,vw_cap,12,2009-09-30,-0.0107443843703098
usa,profit_growth,monthly,vw_cap,12,2009-10-31,0.00848909933706122
usa,profit_growth,monthly,vw_cap,12,2009-11-30,-0.00616583679671099
usa,profit_growth,monthly,vw_cap,12,2009-12-31,-0.000369826034640782
usa,profit_growth,monthly,vw_cap,12,2010-01-31,0.00218294540851421
usa,profit_growth,monthly,vw_cap,12,2010-02-28,0.000274663867187676
usa,profit_growth,monthly,vw_cap,12,2010-03-31,0.00868461686557123
usa,profit_growth,monthly,vw_cap,12,2010-04-30,-0.00372491828302015
usa,profit_growth,monthly,vw_cap,12,2010-05-31,0.00598286925315521
usa,profit_growth,monthly,vw_cap,12,2010-06-30,-0.00220732891577203
usa,profit_growth,monthly,vw_cap,12,2010-07-31,-0.00388395943545869
usa,profit_growth,monthly,vw_cap,12,2010-08-31,-0.00497921888623598
usa,profit_growth,monthly,vw_cap,12,2010-09-30,0.0134900139327183
usa,profit_growth,monthly,vw_cap,12,2010-10-31,0.00429096897466406
usa,profit_growth,monthly,vw_cap,12,2010-11-30,0.0100768485694603
usa,profit_growth,monthly,vw_cap,12,2010-12-31,-0.0029000210370055
usa,profit_growth,monthly,vw_cap,12,2011-01-31,-0.00680759533089807
usa,profit_growth,monthly,vw_cap,12,2011-02-28,0.00304766566726933
usa,profit_growth,monthly,vw_cap,12,2011-03-31,0.00250818652969341
usa,profit_growth,monthly,vw_cap,12,2011-04-30,0.00284055177563709
usa,profit_growth,monthly,vw_cap,12,2011-05-31,0.000278353826992005
usa,profit_growth,monthly,vw_cap,12,2011-06-30,0.00416439998268309
usa,profit_growth,monthly,vw_cap,12,2011-07-31,-0.00162118614717457
usa,profit_growth,monthly,vw_cap,12,2011-08-31,0.00186014082822763
usa,profit_growth,monthly,vw_cap,12,2011-09-30,-0.0236897537351578
usa,profit_growth,monthly,vw_cap,12,2011-10-31,0.0271724144633523
usa,profit_growth,monthly,vw_cap,12,2011-11-30,0.000110510991781071
usa,profit_growth,monthly,vw_cap,12,2011-12-31,-0.00891976529122606
usa,profit_growth,monthly,vw_cap,12,2012-01-31,0.00536593557514297
usa,profit_growth,monthly,vw_cap,12,2012-02-29,0.00612780255357838
usa,profit_growth,monthly,vw_cap,12,2012-03-31,-0.00731396783159287
usa,profit_growth,monthly,vw_cap,12,2012-04-30,0.00501139677529407
usa,profit_growth,monthly,vw_cap,12,2012-05-31,0.00699369901029309
usa,profit_growth,monthly,vw_cap,12,2012-06-30,-0.00109630176957462
usa,profit_growth,monthly,vw_cap,12,2012-07-31,0.00262431940461535
usa,profit_growth,monthly,vw_cap,12,2012-08-31,-0.000327883398001138
usa,profit_growth,monthly,vw_cap,12,2012-09-30,0.000529045031460593
usa,profit_growth,monthly,vw_cap,12,2012-10-31,-0.000694302578767444
usa,profit_growth,monthly,vw_cap,12,2012-11-30,0.00180636005682069
usa,profit_growth,monthly,vw_cap,12,2012-12-31,-0.00348526203579792
usa,profit_growth,monthly,vw_cap,12,2013-01-31,0.000794860446853789
usa,profit_growth,monthly,vw_cap,12,2013-02-28,0.00510038030719053
usa,profit_growth,monthly,vw_cap,12,2013-03-31,0.00502693913904727
usa,profit_growth,monthly,vw_cap,12,2013-04-30,0.00726516687065715
usa,profit_growth,monthly,vw_cap,12,2013-05-31,-0.00706250758826565
usa,profit_growth,monthly,vw_cap,12,2013-06-30,0.000791814282336927
usa,profit_growth,monthly,vw_cap,12,2013-07-31,0.000702456341551354
usa,profit_growth,monthly,vw_cap,12,2013-08-31,-0.00344489864085843
usa,profit_growth,monthly,vw_cap,12,2013-09-30,0.0054429925662077
usa,profit_growth,monthly,vw_cap,12,2013-10-31,0.00422579443430701
usa,profit_growth,monthly,vw_cap,12,2013-11-30,0.00427055317802588
usa,profit_growth,monthly,vw_cap,12,2013-12-31,0.000998008707995033
usa,profit_growth,monthly,vw_cap,12,2014-01-31,0.00252042178696054
usa,profit_growth,monthly,vw_cap,12,2014-02-28,0.00172826267766009
usa,profit_growth,monthly,vw_cap,12,2014-03-31,-0.00164818234728332
usa,profit_growth,monthly,vw_cap,12,2014-04-30,-0.00312399343696902
usa,profit_growth,monthly,vw_cap,12,2014-05-31,0.00293096880870885
usa,profit_growth,monthly,vw_cap,12,2014-06-30,-0.00135386940777261
usa,profit_growth,monthly,vw_cap,12,2014-07-31,-0.00626222544867458
usa,profit_growth,monthly,vw_cap,12,2014-08-31,0.00253688927370991
usa,profit_growth,monthly,vw_cap,12,2014-09-30,0.00148144882906881
usa,profit_growth,monthly,vw_cap,12,2014-10-31,0.00246900593275713
usa,profit_growth,monthly,vw_cap,12,2014-11-30,0.00512507492287255
usa,profit_growth,monthly,vw_cap,12,2014-12-31,-0.00537762139730423
usa,profit_growth,monthly,vw_cap,12,2015-01-31,0.0100847942171666
usa,profit_growth,monthly,vw_cap,12,2015-02-28,-0.00213477551952996
usa,profit_growth,monthly,vw_cap,12,2015-03-31,0.00410991631658482
usa,profit_growth,monthly,vw_cap,12,2015-04-30,0.00156603736054537
usa,profit_growth,monthly,vw_cap,12,2015-05-31,0.00827824967797894
usa,profit_growth,monthly,vw_cap,12,2015-06-30,0.00290410192866845
usa,profit_growth,monthly,vw_cap,12,2015-07-31,0.0142404860912454
usa,profit_growth,monthly,vw_cap,12,2015-08-31,-0.00535724253741034
usa,profit_growth,monthly,vw_cap,12,2015-09-30,0.0114603785237859
usa,profit_growth,monthly,vw_cap,12,2015-10-31,-0.0144307497616872
usa,profit_growth,monthly,vw_cap,12,2015-11-30,0.00731314648591761
usa,profit_growth,monthly,vw_cap,12,2015-12-31,0.00732310546041567
usa,profit_growth,monthly,vw_cap,12,2016-01-31,-0.00697210430139757
usa,profit_growth,monthly,vw_cap,12,2016-02-29,-0.00573952088093528
usa,profit_growth,monthly,vw_cap,12,2016-03-31,-0.0157980951467833
usa,profit_growth,monthly,vw_cap,12,2016-04-30,-0.0111555577584074
usa,profit_growth,monthly,vw_cap,12,2016-05-31,0.0120780709773817
usa,profit_growth,monthly,vw_cap,12,2016-06-30,-0.00565833594247944
usa,profit_growth,monthly,vw_cap,12,2016-07-31,0.00197222743066349
usa,profit_growth,monthly,vw_cap,12,2016-08-31,-0.00969566763345411
usa,profit_growth,monthly,vw_cap,12,2016-09-30,-0.00867438043859888
usa,profit_growth,monthly,vw_cap,12,2016-10-31,0.00070758014298276
usa,profit_growth,monthly,vw_cap,12,2016-11-30,-0.00755791796632238
usa,profit_growth,monthly,vw_cap,12,2016-12-31,0.000766422506915188
usa,profit_growth,monthly,vw_cap,12,2017-01-31,0.00171776680702901
usa,profit_growth,monthly,vw_cap,12,2017-02-28,0.00213424018805395
usa,profit_growth,monthly,vw_cap,12,2017-03-31,0.00628593368296384
usa,profit_growth,monthly,vw_cap,12,2017-04-30,0.00450226899641154
usa,profit_growth,monthly,vw_cap,12,2017-05-31,0.00761290658556004
usa,profit_growth,monthly,vw_cap,12,2017-06-30,-0.00832996875673221
usa,profit_growth,monthly,vw_cap,12,2017-07-31,0.00766248993674883
usa,profit_growth,monthly,vw_cap,12,2017-08-31,0.00221789491377623
usa,profit_growth,monthly,vw_cap,12,2017-09-30,0.00124044995025466
usa,profit_growth,monthly,vw_cap,12,2017-10-31,0.0103298626640149
usa,profit_growth,monthly,vw_cap,12,2017-11-30,-0.004784859518511
usa,profit_growth,monthly,vw_cap,12,2017-12-31,-0.00477222281037945
usa,profit_growth,monthly,vw_cap,12,2018-01-31,0.00923550760413326
usa,profit_growth,monthly,vw_cap,12,2018-02-28,0.00659256228600404
usa,profit_growth,monthly,vw_cap,12,2018-03-31,0.00298125177052375
usa,profit_growth,monthly,vw_cap,12,2018-04-30,0.000669458976962746
usa,profit_growth,monthly,vw_cap,12,2018-05-31,0.00749285710420908
usa,profit_growth,monthly,vw_cap,12,2018-06-30,-0.00864960601338263
usa,profit_growth,monthly,vw_cap,12,2018-07-31,-0.0016538187018919
usa,profit_growth,monthly,vw_cap,12,2018-08-31,0.00467220517304227
usa,profit_growth,monthly,vw_cap,12,2018-09-30,-0.0037731480786969
usa,profit_growth,monthly,vw_cap,12,2018-10-31,-0.012567261808874
usa,profit_growth,monthly,vw_cap,12,2018-11-30,-0.010094445841554
usa,profit_growth,monthly,vw_cap,12,2018-12-31,0.000748500161688043
usa,profit_growth,monthly,vw_cap,12,2019-01-31,0.00559908643188523
usa,profit_growth,monthly,vw_cap,12,2019-02-28,0.00264130961441124
usa,profit_growth,monthly,vw_cap,12,2019-03-31,-0.000442319401702365
usa,profit_growth,monthly,vw_cap,12,2019-04-30,-0.00331412069285072
usa,profit_growth,monthly,vw_cap,12,2019-05-31,-0.000958034683089792
usa,profit_growth,monthly,vw_cap,12,2019-06-30,-0.00597200700312277
usa,profit_growth,monthly,vw_cap,12,2019-07-31,-0.00151708697416592
usa,profit_growth,monthly,vw_cap,12,2019-08-31,0.00658320712139477
usa,profit_growth,monthly,vw_cap,12,2019-09-30,-0.010878868784588
usa,profit_growth,monthly,vw_cap,12,2019-10-31,-0.00588744065945378
usa,profit_growth,monthly,vw_cap,12,2019-11-30,-0.00144241264499628
usa,profit_growth,monthly,vw_cap,12,2019-12-31,-0.00711632513893435
usa,profit_growth,monthly,vw_cap,12,2020-01-31,0.010939611298082
usa,profit_growth,monthly,vw_cap,12,2020-02-29,-0.000137195643844747
usa,profit_growth,monthly,vw_cap,12,2020-03-31,0.0196658351074135
usa,profit_growth,monthly,vw_cap,12,2020-04-30,-0.00363785104131593
usa,profit_growth,monthly,vw_cap,12,2020-05-31,0.00187222097985339
usa,profit_growth,monthly,vw_cap,12,2020-06-30,-0.00162805660865734
usa,profit_growth,monthly,vw_cap,12,2020-07-31,0.00691283648539143
usa,profit_growth,monthly,vw_cap,12,2020-08-31,-0.0119566038455386
